"Choice_Number","Information","Reward","Subject","Trial","Age"
3,1.34684058557529,0.45,"OA15",42,62
4,1.31993715639947,0.366666666666667,"OA15",42,62
5,0.689577519676613,0.916666666666667,"OA15",42,62
6,0.680556551576132,0.423076923076923,"OA15",42,62
7,0.653166200759121,0.526315789473684,"OA15",42,62
8,0.585726478431106,0,"OA15",42,62
9,0.464201013210805,0.807692307692308,"OA15",42,62
1,0.86549195399403,0.444444444444444,"OA15",43,62
2,0.822711174476856,0.222222222222222,"OA15",43,62
3,1.13435670821419,0,"OA15",43,62
4,0.86181319868704,0.476190476190476,"OA15",43,62
5,0.896926450840081,0.823529411764706,"OA15",43,62
6,0.812275523846955,0.842105263157895,"OA15",43,62
7,0.755184709941366,0.538461538461538,"OA15",43,62
8,0.687113929583928,0.409090909090909,"OA15",43,62
9,0.744684243859945,0,"OA15",43,62
10,0.658480949056954,0.538461538461538,"OA15",43,62
11,0.637745357842784,0.636363636363636,"OA15",43,62
1,0.745434825527872,0.391304347826087,"OA15",44,62
2,0.826683037398229,0.85,"OA15",44,62
3,0.736721574573361,0,"OA15",44,62
4,0.690405423089322,0.28125,"OA15",44,62
5,0.880355675721723,0.722222222222222,"OA15",44,62
6,0.788258223025472,0.5,"OA15",44,62
7,0.388739316508796,0.75,"OA15",44,62
8,0.294838416203833,0.428571428571429,"OA15",44,62
1,1.38798668703869,0,"OA15",45,62
2,0.931292072631596,0.454545454545455,"OA15",45,62
3,0.935432814611124,0.857142857142857,"OA15",45,62
4,0.693116307855792,0.416666666666667,"OA15",45,62
5,0.690836739641954,0.303030303030303,"OA15",45,62
6,0.743234132426901,0.571428571428571,"OA15",45,62
7,0.697753043944183,0.736842105263158,"OA15",45,62
8,0.712620451241416,0.526315789473684,"OA15",45,62
9,0.491385956601194,0.769230769230769,"OA15",45,62
10,0.354345753782914,0.454545454545455,"OA15",45,62
1,0.864887924160725,0.428571428571429,"OA15",46,62
2,1.59095769434484,0.387096774193548,"OA15",46,62
3,0.723325633228715,0.44,"OA15",46,62
4,0.692860204625818,0.323529411764706,"OA15",46,62
5,1.33835390292471,0,"OA15",46,62
6,1.00197902374801,0,"OA15",46,62
7,0.835308975411438,0.55,"OA15",46,62
8,1.12574975793729,0.785714285714286,"OA15",46,62
9,0.89902482456481,0.777777777777778,"OA15",46,62
10,0.942571685555961,0.307692307692308,"OA15",46,62
11,0.673459202298558,0.75,"OA15",46,62
12,0.642500246902533,0,"OA15",46,62
13,0.584420667459795,0.5,"OA15",46,62
14,0.55022757141959,0.434782608695652,"OA15",46,62
15,0.265005176322772,0.814814814814815,"OA15",46,62
1,0.747045738902553,0,"OA16",1,56
2,0.693147180560119,0,"OA16",1,56
3,0.826899465680324,0,"OA16",1,56
4,0.947868955690514,0,"OA16",1,56
5,1.29301229452347,0,"OA16",1,56
6,1.01264363234569,0,"OA16",1,56
7,0.716650201747914,0,"OA16",1,56
8,0.693147180559944,0,"OA16",1,56
9,0.786041062945167,0,"OA16",1,56
10,0.693147180559945,0,"OA16",1,56
11,0.713558177820073,0,"OA16",1,56
1,0.955876150076607,0,"OA16",2,56
2,0.956838044974584,1,"OA16",2,56
3,0.775548622552427,1,"OA16",2,56
4,0.700399523661396,0,"OA16",2,56
5,0.693147180559934,0,"OA16",2,56
6,0.693147180559947,0,"OA16",2,56
7,0,0,"OA16",2,56
8,0.836988216785838,0,"OA16",2,56
9,0.70345682416131,0,"OA16",2,56
10,0.699358440559226,0,"OA16",2,56
11,0,0,"OA16",2,56
12,0,0,"OA16",2,56
13,0.693147180559945,0,"OA16",2,56
14,0.693147180559945,0,"OA16",2,56
1,0.955837604834098,0,"OA16",3,56
2,0.956530554013089,0,"OA16",3,56
3,0.882463238540372,1,"OA16",3,56
4,0.775366054781543,0.5,"OA16",3,56
5,0.700292789651236,0,"OA16",3,56
6,0.693129794774714,0.5,"OA16",3,56
7,0.693078724588094,0.5,"OA16",3,56
8,0.717939777795423,1,"OA16",3,56
9,0.734095947974182,1,"OA16",3,56
10,0.683955169880114,1,"OA16",3,56
11,0.667348365782743,1,"OA16",3,56
1,0.956669588990874,1,"OA16",4,56
2,0.881294545963986,0,"OA16",4,56
3,0.957738620202183,1,"OA16",4,56
4,0.883342915838021,0,"OA16",4,56
5,0.69314718056003,0.666666666666667,"OA16",4,56
6,1.62984890969421,1,"OA16",4,56
7,0.720120513192869,0.666666666666667,"OA16",4,56
8,0.754179875167337,0,"OA16",4,56
9,0.957738620202128,0,"OA16",4,56
10,0.794617602558291,0,"OA16",4,56
11,0.693147180559945,0,"OA16",4,56
12,0.693147180559945,0,"OA16",4,56
13,0.693147180559945,0,"OA16",4,56
1,0.955708367441462,0,"OA16",5,56
2,0.957244811925678,0.666666666666667,"OA16",5,56
3,0.882226105965582,0.75,"OA16",5,56
4,1.41847568993454,0,"OA16",5,56
5,1.71745244976961,0,"OA16",5,56
6,1.37407809482842,1,"OA16",5,56
7,0.693094562596205,1,"OA16",5,56
8,0.692942392223811,0,"OA16",5,56
9,0.692370971846895,1,"OA16",5,56
10,0.690349910819038,0,"OA16",5,56
11,0.683955169880114,0,"OA16",5,56
12,0.667348365782743,1,"OA16",5,56
1,1.39816645239513,0.666666666666667,"OA16",6,56
2,0.693078961876354,1,"OA16",6,56
3,0.692881407591664,0.5,"OA16",6,56
4,0.692137795312247,1,"OA16",6,56
5,0.689494930191973,0.5,"OA16",6,56
6,0,0,"OA16",6,56
7,0.681048235748089,0,"OA16",6,56
8,0.000000000000000222044604925031,0,"OA16",6,56
9,0.658627563386667,0.5,"OA16",6,56
10,0.614712162304623,0.6,"OA16",6,56
1,1.40023093926081,0.75,"OA16",7,56
2,0.929607677296142,0,"OA16",7,56
3,0.773717153142367,1,"OA16",7,56
4,0.817739714622691,1,"OA16",7,56
5,0.815444352529951,0,"OA16",7,56
6,0.693119139504994,0.6,"OA16",7,56
7,0.958893660622172,0.333333333333333,"OA16",7,56
8,0.690349910819038,0.666666666666667,"OA16",7,56
1,0.957501405118613,0.714285714285714,"OA16",8,56
2,0.797906788300497,0,"OA16",8,56
3,0.817368823982983,0,"OA16",8,56
4,0.693147180559921,0,"OA16",8,56
5,0.733095960189463,1,"OA16",8,56
6,0.693147180559943,0.6,"OA16",8,56
7,0.818982425679669,0,"OA16",8,56
8,0.794617602558291,1,"OA16",8,56
1,0.863164799847492,1,"OA16",9,56
2,0.879320768293391,0.666666666666667,"OA16",9,56
3,0.82786149765669,0.5,"OA16",9,56
4,0.820313231153395,0,"OA16",9,56
5,1.06519245750363,1,"OA16",9,56
6,1.08734549931959,1,"OA16",9,56
7,0.86341915889793,0.625,"OA16",9,56
8,0.692915890333062,0.5,"OA16",9,56
9,0.6922616559335,0.5,"OA16",9,56
10,0.00000000000000133226762955019,0.2,"OA16",9,56
11,0.822304558548359,0,"OA16",9,56
12,0.704176224694125,1,"OA16",9,56
13,0.682279706246089,0.6,"OA16",9,56
14,0,0,"OA16",9,56
15,0.623770080480648,1,"OA16",9,56
16,0.556967140652023,0.6,"OA16",9,56
1,0.862680674432184,0.333333333333333,"OA16",10,56
2,1.27645580308581,1,"OA16",10,56
3,0.797624933658508,0.666666666666667,"OA16",10,56
4,1.09514858091645,0.666666666666667,"OA16",10,56
5,0.69279658732183,0,"OA16",10,56
6,0.691813482515857,1,"OA16",10,56
7,0.688305783271908,0.666666666666667,"OA16",10,56
8,0.677005136219864,1,"OA16",10,56
9,0.646498264801986,0.571428571428571,"OA16",10,56
10,0.584388915842918,0.571428571428571,"OA16",10,56
11,0.501688651695398,0.666666666666667,"OA16",10,56
1,1.39516544285075,0,"OA16",11,56
2,0.693147180559997,0.625,"OA16",11,56
3,0.929579729922961,0.2,"OA16",11,56
4,0.746250659869423,0,"OA16",11,56
5,0.723652028273206,1,"OA16",11,56
6,0.730826920130751,0.666666666666667,"OA16",11,56
7,0.692881770965713,0.5,"OA16",11,56
8,0.692148622833347,0.166666666666667,"OA16",11,56
9,0.798248510425467,0.25,"OA16",11,56
1,0.693147269833345,0.555555555555556,"OA16",12,56
2,0.748394393614849,1,"OA16",12,56
3,0.825005920677171,0.714285714285714,"OA16",12,56
4,0.757809550130903,1,"OA16",12,56
5,0.850603690761047,0.714285714285714,"OA16",12,56
6,0.623878665667679,0,"OA16",12,56
7,0.543477135768346,0.625,"OA16",12,56
8,0.451086515093339,0.7,"OA16",12,56
1,0.862631925419171,0.4,"OA16",13,56
2,0.816911572067993,0,"OA16",13,56
3,0.693147180559939,0.285714285714286,"OA16",13,56
4,0.815955384143082,0,"OA16",13,56
5,0.693147180559947,0.75,"OA16",13,56
6,0.952709393850287,0,"OA16",13,56
7,0.693147180559948,1,"OA16",13,56
8,0.699358440559224,0,"OA16",13,56
1,0.959577693582178,0.727272727272727,"OA16",14,56
2,0.881618522628887,0.333333333333333,"OA16",14,56
3,1.05513373136525,0.666666666666667,"OA16",14,56
4,0.77133287856683,0.5,"OA16",14,56
5,0.818385904033661,0.25,"OA16",14,56
6,0.693119139504994,0.25,"OA16",14,56
7,0.693037237430778,0.666666666666667,"OA16",14,56
8,0.692724447705757,1,"OA16",14,56
9,0.734095947974182,0.333333333333333,"OA16",14,56
1,0.862517153413869,0.5,"OA16",15,56
2,0.825058868612592,0.4,"OA16",15,56
3,0.772763866694048,0.666666666666667,"OA16",15,56
4,0.820217658127166,0.5,"OA16",15,56
5,0.692137795312241,0,"OA16",15,56
6,0.689494930191974,0.222222222222222,"OA16",15,56
7,0.681048235748089,0,"OA16",15,56
8,0.658627563386667,1,"OA16",15,56
1,0.862406143271037,0.5,"OA16",16,56
2,0.818601159492795,0.5,"OA16",16,56
3,0.693069699935069,0.666666666666667,"OA16",16,56
4,0.692845844385491,0,"OA16",16,56
5,0.809184980312465,0,"OA16",16,56
6,0.978732596542402,0.5,"OA16",16,56
7,0.658627563386667,0.666666666666667,"OA16",16,56
1,0.955109261126846,0.285714285714286,"OA16",17,56
2,0.954923794960274,0,"OA16",17,56
3,0.886359592004223,0.692307692307692,"OA16",17,56
4,0.704534452800822,0,"OA16",17,56
5,0.750204628711022,0.6,"OA16",17,56
6,0.787829622165749,0,"OA16",17,56
7,0.691470263585835,0.6,"OA16",17,56
8,0.687176591713654,0.6,"OA16",17,56
9,0.673908374759153,0,"OA16",17,56
10,0.848475263738713,0.6,"OA16",17,56
1,1.11512150316925,1,"OA16",18,56
2,0.819492813507293,0.6,"OA16",18,56
3,0.69246179424047,0.25,"OA16",18,56
4,0.690603615426901,0.75,"OA16",18,56
5,0.684326291738605,0,"OA16",18,56
6,0.66597264768466,0.5,"OA16",18,56
1,0.862028252113944,0.4,"OA16",19,56
2,0.877807955908622,0.571428571428571,"OA16",19,56
3,0.817259372308836,0.4,"OA16",19,56
4,0.732988850821537,0,"OA16",19,56
5,0.693101033518408,0.2,"OA16",19,56
6,0.732729117085883,0.571428571428571,"OA16",19,56
7,0.808659551241273,0.222222222222222,"OA16",19,56
8,0.806969312821542,1,"OA16",19,56
1,0.745827044843443,0,"OA16",20,56
2,0.747387067837131,0.545454545454545,"OA16",20,56
3,1.05206141738642,1,"OA16",20,56
4,0.790004516124259,0.625,"OA16",20,56
5,1.42039228689291,0,"OA16",20,56
6,0.838245992446447,0.5,"OA16",20,56
7,0.738892834888301,0.8,"OA16",20,56
8,0.690448694145849,0,"OA16",20,56
9,0.740762575552338,0.666666666666667,"OA16",20,56
10,0.646498264801985,1,"OA16",20,56
1,0.693142019648056,0.6,"OA16",21,56
2,0.863656429568193,0.555555555555556,"OA16",21,56
3,1.27225450761602,0.75,"OA16",21,56
4,0.971510842175699,0.666666666666667,"OA16",21,56
5,1.02576349726432,1,"OA16",21,56
6,0.69193222848446,0.3,"OA16",21,56
7,0.74414510115436,0.714285714285714,"OA16",21,56
8,0.667772381519225,0.833333333333333,"OA16",21,56
9,0.623878665667678,0,"OA16",21,56
10,0.543477135768346,0.555555555555556,"OA16",21,56
1,0.862658112334144,0.666666666666667,"OA16",22,56
2,1.13103277394821,0,"OA16",22,56
3,0.951098012309267,0,"OA16",22,56
4,1.00254663375353,0.857142857142857,"OA16",22,56
5,0.844931679045096,0.6,"OA16",22,56
6,0.692843173914131,1,"OA16",22,56
7,0.710236594617348,0.333333333333333,"OA16",22,56
8,0.690151801051953,0.545454545454545,"OA16",22,56
9,0.000000000000000888178419700125,0,"OA16",22,56
10,0.712686802221536,0.5,"OA16",22,56
11,0.794814700195742,0.714285714285714,"OA16",22,56
12,0,0.571428571428571,"OA16",22,56
13,0.502731080199994,0.857142857142857,"OA16",22,56
14,0.405489317747135,0.666666666666667,"OA16",22,56
1,0.745952622696143,0.272727272727273,"OA16",23,56
2,0.747781491151024,0.5,"OA16",23,56
3,0.815575462718217,0.285714285714286,"OA16",23,56
4,0.824031905365779,0.272727272727273,"OA16",23,56
5,0.691746122238648,0,"OA16",23,56
6,0.739769080443668,1,"OA16",23,56
1,1.11425130924795,0.666666666666667,"OA16",24,56
2,0.817495551244747,0.333333333333333,"OA16",24,56
3,0.816911572067946,0.875,"OA16",24,56
4,0.817259372308833,0,"OA16",24,56
5,0.693128168224865,0.538461538461538,"OA16",24,56
6,0.693072184708072,1,"OA16",24,56
7,0.736851438212061,0.545454545454545,"OA16",24,56
8,0.69110789515589,0.333333333333333,"OA16",24,56
9,0.97431475286935,0.25,"OA16",24,56
1,0.745305801181373,0,"OA16",25,56
2,0.82464355702292,0.428571428571429,"OA16",25,56
3,0.845480628939267,0.333333333333333,"OA16",25,56
4,1.25268210450182,0,"OA16",25,56
5,0.973511680285283,0.333333333333333,"OA16",25,56
6,1.4903513931925,0.75,"OA16",25,56
7,0.901633976569215,0.733333333333333,"OA16",25,56
8,0.704622790765057,0,"OA16",25,56
9,0.692232607481305,0.5,"OA16",25,56
10,0.745380398486066,0.571428571428571,"OA16",25,56
11,0.667163481207695,0.583333333333333,"OA16",25,56
12,0,0.307692307692308,"OA16",25,56
13,0.676898052961894,1,"OA16",25,56
14,0.485361919394477,0.636363636363636,"OA16",25,56
15,0.364584513375183,0.777777777777778,"OA16",25,56
16,0.348832095843032,0.7,"OA16",25,56
1,0.863413091613822,0.6,"OA16",26,56
2,1.27183256099192,0,"OA16",26,56
3,0.848538962781667,0.583333333333333,"OA16",26,56
4,0.725815325087811,0.533333333333333,"OA16",26,56
5,0.73452899220417,0.75,"OA16",26,56
6,0.700743118862032,0.375,"OA16",26,56
7,1.00454651508607,0.666666666666667,"OA16",26,56
8,0.631162256169967,0.615384615384615,"OA16",26,56
9,0.546048894262867,1,"OA16",26,56
10,0.425008608535295,0.8,"OA16",26,56
11,0.327873139810139,0.727272727272727,"OA16",26,56
1,0.69314297647002,0.642857142857143,"OA16",27,56
2,0.956720120930603,0.307692307692308,"OA16",27,56
3,0.751265142162834,1,"OA16",27,56
4,0.805357361544515,0.666666666666667,"OA16",27,56
5,0.721338805793491,0,"OA16",27,56
6,0.686991866607377,0.285714285714286,"OA16",27,56
7,0.673079728619811,0.545454545454545,"OA16",27,56
8,0.755241701407631,0.538461538461538,"OA16",27,56
1,0.747492708022799,0.5625,"OA16",28,56
2,0.953351839786916,0,"OA16",28,56
3,0.986159155227265,0.3,"OA16",28,56
4,0.926128504186279,1,"OA16",28,56
5,0.978569779147341,0.6,"OA16",28,56
6,0.681471762241131,0.5,"OA16",28,56
7,0.656890053829058,0.75,"OA16",28,56
1,0.863132466855293,0.571428571428571,"OA16",29,56
2,0.817793734627902,0.272727272727273,"OA16",29,56
3,0.692945105723489,0.333333333333333,"OA16",29,56
4,0.80927191519977,0,"OA16",29,56
5,0.691746122238649,0.692307692307692,"OA16",29,56
6,0.931755527505569,0,"OA16",29,56
7,0.68595854567429,1,"OA16",29,56
8,0.682279706246089,0.333333333333333,"OA16",29,56
1,0.863521090484054,0.538461538461538,"OA16",30,56
2,1.59457521877879,0.636363636363636,"OA16",30,56
3,0.862455262545825,0.5,"OA16",30,56
4,0.822958658543009,0.571428571428571,"OA16",30,56
5,0.738417465462427,0.5,"OA16",30,56
6,0.688305783271906,0,"OA16",30,56
7,0.677005136219862,0.764705882352941,"OA16",30,56
1,0.747888004337271,1,"OA16",31,56
2,0.74579174012257,0.4,"OA16",31,56
3,0.69293696723787,0.6,"OA16",31,56
4,0.851491751837719,0.529411764705882,"OA16",31,56
5,0.86928665178835,0.777777777777778,"OA16",31,56
6,0.788258223025476,0.642857142857143,"OA16",31,56
7,0.388739316508796,0.818181818181818,"OA16",31,56
8,0.294838416203833,0.75,"OA16",31,56
1,1.3913009614059,0,"OA16",32,56
2,1.35954726676702,0,"OA16",32,56
3,0.815647914268192,0.5,"OA16",32,56
4,0.767388363358479,0.363636363636364,"OA16",32,56
5,0.897560003929915,0.555555555555556,"OA16",32,56
6,0.734222899171989,0.3125,"OA16",32,56
7,1.33338489593028,0.583333333333333,"OA16",32,56
8,0.816742552706932,0.789473684210526,"OA16",32,56
9,0.689441420759389,0.555555555555556,"OA16",32,56
10,0.68013876228144,0.625,"OA16",32,56
11,0.706095566197638,1,"OA16",32,56
12,0.609435081263521,0.666666666666667,"OA16",32,56
13,0.354345753782914,0.833333333333333,"OA16",32,56
14,0.265005176322772,0.769230769230769,"OA16",32,56
1,1.12206638852289,1,"OA16",33,56
2,0.827980538539349,0.538461538461538,"OA16",33,56
3,0.688418768956033,0.777777777777778,"OA16",33,56
4,0.677003885831582,0.466666666666667,"OA16",33,56
1,0.861277378748918,0.5,"OA16",34,56
2,0.856707271903239,0.357142857142857,"OA16",34,56
3,0.723222458621025,0.578947368421053,"OA16",34,56
4,0.832361786355746,0.6,"OA16",34,56
5,0.749206362512215,0,"OA16",34,56
6,0.692749631017548,0.294117647058824,"OA16",34,56
7,0.6916397212511,1,"OA16",34,56
8,0.767328886765032,0.333333333333333,"OA16",34,56
9,0.659332681173232,0.6875,"OA16",34,56
10,0.63160691735622,0.333333333333333,"OA16",34,56
1,0.744056534573332,0,"OA16",35,56
2,1.55787068190533,0.571428571428571,"OA16",35,56
3,0.950311661082965,0.8,"OA16",35,56
4,1.25504030769017,0.625,"OA16",35,56
5,0.731857719166779,0.625,"OA16",35,56
6,0.693147180559976,1,"OA16",35,56
7,0.812374776302158,0,"OA16",35,56
8,0.692498930731601,0.277777777777778,"OA16",35,56
9,0.938228758728584,0.5,"OA16",35,56
10,1.0141751200322,0.333333333333333,"OA16",35,56
11,1.07672618195339,1,"OA16",35,56
1,0.693131848336859,0.647058823529412,"OA16",36,56
2,0.866597733063435,0.470588235294118,"OA16",36,56
3,0.859709395313526,0.761904761904762,"OA16",36,56
4,0.692829334863492,0.55,"OA16",36,56
5,0.738457924328289,0,"OA16",36,56
6,0.732399319387378,0.555555555555556,"OA16",36,56
7,0.678065905218102,0.454545454545455,"OA16",36,56
8,0.709147705963607,0.555555555555556,"OA16",36,56
1,0.863096034434285,0.444444444444444,"OA16",37,56
2,1.0832554336473,0.533333333333333,"OA16",37,56
3,0.686802253013866,0.8,"OA16",37,56
4,0.671893133342523,1,"OA16",37,56
1,1.10771390617467,0,"OA16",38,56
2,0.913664725403352,0.772727272727273,"OA16",38,56
3,1.08741757295248,0.6,"OA16",38,56
4,1.18739048993585,0.5625,"OA16",38,56
5,0.767895554075336,0.384615384615385,"OA16",38,56
6,0.815121085573842,0.846153846153846,"OA16",38,56
7,0.692979673371829,0.941176470588235,"OA16",38,56
8,0.740848911849696,0.647058823529412,"OA16",38,56
9,1.01237346813318,0.384615384615385,"OA16",38,56
1,0.964556700194741,0.739130434782609,"OA16",39,56
2,1.32423262113737,0.529411764705882,"OA16",39,56
3,0.870588091726053,0.5,"OA16",39,56
4,0.749889271386136,0.666666666666667,"OA16",39,56
5,0.774878867396278,0.428571428571429,"OA16",39,56
6,0.805936572728779,0,"OA16",39,56
7,0.691302291956713,0.315789473684211,"OA16",39,56
8,0.686493970441446,0.944444444444444,"OA16",39,56
9,0.737548717416078,0.428571428571429,"OA16",39,56
1,0.964362059617851,0.708333333333333,"OA16",40,56
2,0.693018324206317,0.523809523809524,"OA16",40,56
3,0.69119047907222,0.611111111111111,"OA16",40,56
4,0.773506443776665,0.947368421052632,"OA16",40,56
5,0.854883882311308,0.647058823529412,"OA16",40,56
6,0.464201013210805,0.785714285714286,"OA16",40,56
7,0.321814631788695,0.785714285714286,"OA16",40,56
1,1.41340976381308,0.5,"OA16",41,56
2,1.00904674197472,0.375,"OA16",41,56
3,0.784698318076359,0.461538461538462,"OA16",41,56
4,0.824354930701229,0.6,"OA16",41,56
5,0.837765997835731,0.545454545454545,"OA16",41,56
6,0.681471762241131,0,"OA16",41,56
7,0.656890053829058,0.72,"OA16",41,56
1,1.41317647133838,0.473684210526316,"OA16",42,56
2,0.690870179902188,1,"OA16",42,56
3,0.6849490667153,0.473684210526316,"OA16",42,56
4,0.666185901038963,0.818181818181818,"OA16",42,56
1,1.11502604484122,0.466666666666667,"OA16",43,56
2,0.915765155409057,0.730769230769231,"OA16",43,56
3,0.693014569877698,0.545454545454545,"OA16",43,56
4,0.6907673142071,0.631578947368421,"OA16",43,56
5,0.775508216473969,0.95,"OA16",43,56
6,0.850787863028846,0.666666666666667,"OA16",43,56
7,0.437356799197576,0.8,"OA16",43,56
8,0.291084325992905,0.8,"OA16",43,56
1,0.863468542715195,0.5,"OA16",44,56
2,0.868540884451022,0.740740740740741,"OA16",44,56
3,0.729290830901876,0.952380952380952,"OA16",44,56
4,0.886899486109739,0.5,"OA16",44,56
5,1.14848117317185,0,"OA16",44,56
6,0.886592390919104,0.352941176470588,"OA16",44,56
7,0.825794332400129,0,"OA16",44,56
8,0.707559529554503,1,"OA16",44,56
9,0.682945595856859,0.5,"OA16",44,56
10,0.667559672030652,0.3,"OA16",44,56
11,0.877679296289806,0.684210526315789,"OA16",44,56
1,0.966954227117307,0.714285714285714,"OA16",45,56
2,0.692954094886612,0.565217391304348,"OA16",45,56
3,0.690300595841058,0.65,"OA16",45,56
4,0.77729676269353,0.909090909090909,"OA16",45,56
5,0.845609963617186,0.684210526315789,"OA16",45,56
6,0.410971940457277,0.8125,"OA16",45,56
7,0.262067697194225,0.8125,"OA16",45,56
1,0.863058773894363,0.476190476190476,"OA16",46,56
2,0.831854037943127,1,"OA16",46,56
3,0.856900927689191,0.476190476190476,"OA16",46,56
4,0.65992853600757,0.833333333333333,"OA16",46,56
1,0.967841995983299,0.724137931034483,"OA16",47,56
2,0.800759322369965,0.7,"OA16",47,56
3,0.822946905418472,0.4375,"OA16",47,56
4,0.803305659328737,0,"OA16",47,56
5,0.690530184865781,0.333333333333333,"OA16",47,56
6,0.683851845860868,0.91304347826087,"OA16",47,56
7,0.663289105543455,0.666666666666667,"OA16",47,56
8,0.674620763095051,0.466666666666667,"OA16",47,56
1,0.967636778475041,0.7,"OA16",48,56
2,0.692881704298434,0.583333333333333,"OA16",48,56
3,0.739808579853195,0,"OA16",48,56
4,0.732569151880314,0.636363636363636,"OA16",48,56
5,0.683851845860874,0.466666666666667,"OA16",48,56
6,0.733431368422017,0.583333333333333,"OA16",48,56
1,0.968521962821484,0.709677419354839,"OA16",49,56
2,0.692949699962898,0.56,"OA16",49,56
3,0.689790354287005,0.636363636363636,"OA16",49,56
4,0.778867540485104,0.916666666666667,"OA16",49,56
5,0.8394550408715,0.7,"OA16",49,56
6,0.385129215785909,0.823529411764706,"OA16",49,56
7,0.234665779921672,0.823529411764706,"OA16",49,56
1,0.863154409055319,0.5,"OA16",50,56
2,0.878033914527479,0.5,"OA16",50,56
3,0.933549372819668,0.71875,"OA16",50,56
4,0.93534977184629,0,"OA16",50,56
5,0.812074368152464,0.714285714285714,"OA16",50,56
6,0.709815165712398,0.470588235294118,"OA16",50,56
7,0.68961521541585,0.92,"OA16",50,56
8,0.680786145669893,0.652173913043478,"OA16",50,56
9,0.727805287416049,0.5,"OA16",50,56
1,0.969448677815487,0.696969696969697,"OA16",51,56
2,0.800252888010785,0.478260869565217,"OA16",51,56
3,0.833867740261136,1,"OA16",51,56
4,0.861459098909444,0.5,"OA16",51,56
5,0.653166200759122,0.846153846153846,"OA16",51,56
1,0.969206526529941,0.676470588235294,"OA16",52,56
2,0.89743533588328,0.470588235294118,"OA16",52,56
3,0.826283753903637,0.5,"OA16",52,56
4,0.842170202218943,0.857142857142857,"OA16",52,56
5,0.753833006370559,1,"OA16",52,56
6,0.645942207728176,0.521739130434783,"OA16",52,56
1,0.968956928644984,0.657142857142857,"OA16",53,56
2,0.897138136961963,0.444444444444444,"OA16",53,56
3,0.955257818079358,1,"OA16",53,56
4,0.770453673293638,0.727272727272727,"OA16",53,56
5,0.803396824614333,0,"OA16",53,56
6,0.734870867990788,0.5,"OA16",53,56
7,0.688557822753889,0.923076923076923,"OA16",53,56
8,0.748672253410647,0.529411764705882,"OA16",53,56
1,0.968732050241053,0.638888888888889,"OA16",54,56
2,0.692876057507957,0.576923076923077,"OA16",54,56
3,0.689236704472735,0.625,"OA16",54,56
4,0.780218331634165,0.925925925925926,"OA16",54,56
5,0.832420867286408,0.714285714285714,"OA16",54,56
6,0.359884477617857,0.833333333333333,"OA16",54,56
7,0.208775951578264,0.833333333333333,"OA16",54,56
1,1.42592860555399,0.541666666666667,"OA16",55,56
2,1.35601025873597,0,"OA16",55,56
3,1.04547536187445,0,"OA16",55,56
4,0.938572487860876,0.648648648648649,"OA16",55,56
5,0.804077842798578,0.739130434782609,"OA16",55,56
6,0.832958544169764,0.526315789473684,"OA16",55,56
7,0.692778554953438,0.318181818181818,"OA16",55,56
8,1.00719787249623,0.388888888888889,"OA16",55,56
9,0.73343136842202,0.952380952380952,"OA16",55,56
1,1.42568347441349,0.52,"OA16",56,56
2,1.35574542756411,0,"OA16",56,56
3,0.999828820987096,0.631578947368421,"OA16",56,56
4,0.766962327067318,0.75,"OA16",56,56
5,0.807490356929835,0,"OA16",56,56
6,0.693123674847973,0.347826086956522,"OA16",56,56
7,0.692087020329328,0.64,"OA16",56,56
8,1.03048287669584,0.421052631578947,"OA16",56,56
9,0.803344689670887,0.954545454545455,"OA16",56,56
1,0.86361026362149,0.52,"OA16",57,56
2,0.870636715855014,0.615384615384615,"OA16",57,56
3,0.692790247322622,0.592592592592593,"OA16",57,56
4,0.68863983221195,0.615384615384615,"OA16",57,56
5,0.781348719885373,0.928571428571429,"OA16",57,56
6,0.82459777632443,0.727272727272727,"OA16",57,56
7,0.335273353775881,0.842105263157895,"OA16",57,56
8,0.184296732195077,0.842105263157895,"OA16",57,56
1,0.863361325486676,0.5,"OA16",58,56
2,0.885814282172221,0.76,"OA16",58,56
3,0.803386054198255,0,"OA16",58,56
4,0.739247201194744,0.5,"OA16",58,56
5,0.691584065568559,0.931034482758621,"OA16",58,56
6,0.687418866140732,0.375,"OA16",58,56
7,0.673714450771655,0.62962962962963,"OA16",58,56
8,0.991891312241687,0.45,"OA16",58,56
9,0.376436034226833,0.956521739130435,"OA16",58,56
1,0.86315752548394,0.481481481481481,"OA16",59,56
2,0.837998098028859,0.958333333333333,"OA16",59,56
3,0.870124290030765,0.5,"OA16",59,56
4,0.638297649235332,0.866666666666667,"OA16",59,56
1,0.970185718409813,0.625,"OA16",60,56
2,1.621072966053,0,"OA16",60,56
3,1.00530565645296,0,"OA16",60,56
4,0.784046435946734,0.5,"OA16",60,56
5,0.905534125532832,0.96,"OA16",60,56
6,0.756016228652695,0.875,"OA16",60,56
7,0.630271216310585,0.518518518518518,"OA16",60,56
1,0.969923985237856,0.609756097560976,"OA16",61,56
2,1.6206709301157,0,"OA16",61,56
3,0.789332323640652,0.517241379310345,"OA16",61,56
4,0.783274631400052,0.769230769230769,"OA16",61,56
5,0.736721674824406,0.476190476190476,"OA16",61,56
6,0.692043873678086,0.9,"OA16",61,56
7,0.689041418977111,0.4,"OA16",61,56
8,0.876119866685952,0.476190476190476,"OA16",61,56
